method,group,gene,score,log10_two_sided_p
tie_correct,1,CAPG,75.70322589476493,-1246.4433999464472
tie_correct,1,VAMP8,43.34256219046056,-409.66316926288556
tie_correct,1,TMEM127,37.86761756816836,-313.0563192557608
tie_correct,1,RNF149,44.82318977011201,-438.0242831209107
tie_correct,1,LIMS1,37.69024534429286,-310.1441048214109
tie_correct,1,IL1B,62.83412046087387,-859.2211839588379
tie_correct,1,IL1RN,67.1345996768327,-980.6195464450477
tie_correct,1,MARCO,47.407440638852066,-489.8050162797584
tie_correct,1,RALB,44.64469139093429,-434.5547383201816
tie_correct,1,PTPN18,39.845115505108154,-346.448883601693
tie_correct,1,HNMT,77.3798327785792,-1302.1859448432301
tie_correct,1,SPOPL,41.08405686719565,-368.2347592619898
tie_correct,1,KYNU,44.161955057193,-425.24087701838715
tie_correct,1,ZEB2,55.08376607619769,-660.7120070824417
tie_correct,1,NR4A2,40.811536983862226,-363.3855416219431
tie_correct,1,BAZ2B,46.8455642278658,-478.30004202942365
tie_correct,1,CD302,96.36539383129778,-2018.5740906748347
tie_correct,1,GCA,70.65124379708796,-1085.8590546548446
tie_correct,1,ITPRID2,38.890672044379194,-330.1200004292588
tie_correct,1,AC096667.1,66.3313030748535,-957.3333775782239
tie_correct,1,IDH1,39.47661091991556,-340.0975484558397
tie_correct,1,ARPC2,38.87388749916358,-329.8363833365923
tie_correct,1,GPBAR1,61.53905646445399,-824.2359721322981
tie_correct,1,SLC11A1,85.56237584276502,-1591.7480160163732
tie_correct,1,CYP27A1,46.140403430525915,-464.05510360232626
tie_correct,1,PID1,53.673164261432134,-627.3875986740538
tie_correct,1,LRRFIP1,48.0305705898643,-502.7244904741412
tie_correct,1,CAMK1,44.30810505486778,-428.0500023517568
tie_correct,1,ARPC4,48.62311237113143,-515.1661255860748
tie_correct,1,SLC6A6,43.10576708760748,-405.2156710960668
tie_correct,1,CMTM6,51.48341390078593,-577.3677530785902
tie_correct,1,GLB1,42.68550033055338,-397.382129652512
tie_correct,1,CRTAP,57.06724775516282,-709.0316517200416
tie_correct,1,MYD88,48.69119426902615,-516.6054076311116
tie_correct,1,CTNNB1,38.3234703230518,-320.60344898213515
tie_correct,1,ABHD5,42.08544053363747,-386.3302216990902
tie_correct,1,CCR1,73.58161648393471,-1177.6552891046715
tie_correct,1,CCR2,61.43516984345695,-821.4611009168804
tie_correct,1,NBEAL2,42.78266065334782,-399.1863314551255
tie_correct,1,UQCRC1,40.57347290171971,-359.175809196341
tie_correct,1,RHOA,48.51209278168489,-512.8234372488388
tie_correct,1,GNAI2,51.45922531293866,-576.8268444586864
tie_correct,1,MAPKAPK3,42.542074681847126,-394.7263007096747
tie_correct,1,STAB1,66.12676172327294,-951.4488337965721
tie_correct,1,PRKCD,64.38418171738255,-902.0523647307123
tie_correct,1,TKT,64.85223658863184,-915.1906880932198
tie_correct,1,CACNA2D3,52.912950092544904,-609.7863415938623
tie_correct,1,FRMD4B,44.152899265729936,-425.0671221708406
tie_correct,1,PROK2,56.35705868746512,-691.5344194004977
tie_correct,1,LINC00877,63.31001072999031,-872.2599740523011
tie_correct,1,CRYBG3,45.53075288306496,-451.91354419608285
tie_correct,1,ST3GAL6,53.258418489465654,-617.7538775040106
tie_correct,1,NFKBIZ,47.90423411520368,-500.0915089413749
tie_correct,1,ATP6V1A,49.43071300359625,-532.368801441787
tie_correct,1,HCLS1,39.62280231544157,-342.61016721205914
tie_correct,1,CD86,68.6128823874094,-1024.2046237046532
tie_correct,1,CSTA,111.72948813853588,-2712.899180561823
tie_correct,1,OSBPL11,41.499619448602616,-375.6913328577496
tie_correct,1,RPN1,40.65010169105268,-360.5281660246953
tie_correct,1,PLXND1,40.93708581889519,-365.6155526274394
tie_correct,1,NUDT16,40.15047680626803,-351.7565719430926
tie_correct,1,ACPP,56.90154539456523,-704.9295861211623
tie_correct,1,PLSCR1,52.217329477500606,-593.9004492087397
tie_correct,1,P2RY13,77.78356314297562,-1315.7912137671515
tie_correct,1,PTX3,40.75729615318626,-362.4242268865942
tie_correct,1,MFSD1,55.277259324743106,-665.35051575073
tie_correct,1,FNDC3B,53.80718441042975,-630.5165854484462
tie_correct,1,TNFSF10,54.25554996294561,-641.041319797397
tie_correct,1,DGKG,42.927870062848505,-401.8904106602457
tie_correct,1,BCL6,52.929522499652975,-610.1673677736583
tie_correct,1,C4orf48,61.815214848597144,-831.6351050953986
tie_correct,1,SH3BP2,50.15416939989213,-548.019549022721
tie_correct,1,FBXL5,53.661815737943655,-627.1230012500421
tie_correct,1,BST1,84.42687797344573,-1549.8279262022365
tie_correct,1,CCDC149,47.003437981879216,-481.51881928193626
tie_correct,1,RBPJ,39.99157002172048,-348.9894567502919
tie_correct,1,TLR6,37.79173964380185,-311.80883420700803
tie_correct,1,RBM47,83.23831260023739,-1506.5484425229743
tie_correct,1,IGFBP7,42.05543359157581,-385.7816566873412
tie_correct,1,CXCL8,59.67724640457327,-775.2164718728696
tie_correct,1,EREG,60.22351125903191,-789.4430435710295
tie_correct,1,RASGEF1B,40.751251722152325,-362.31718001354415
tie_correct,1,HPSE,41.04436617629082,-367.5264977776765
tie_correct,1,GPAT3,54.996162042837504,-658.6172686696716
tie_correct,1,WDFY3,62.677020155362044,-854.9384230750426
tie_correct,1,DAPP1,41.60839042210607,-377.65542275954664
tie_correct,1,MANBA,46.33053382673846,-467.874669872923
tie_correct,1,TET2,56.60665463945026,-697.658865838693
tie_correct,1,SGMS2,54.05770170486548,-636.3863583391363
tie_correct,1,ANXA5,64.37560282968138,-901.812442628535
tie_correct,1,MGST2,45.13044360282724,-444.02889247225744
tie_correct,1,TBC1D9,38.14455298848256,-317.6305292678659
tie_correct,1,TLR2,81.01233712541607,-1427.1437517670122
tie_correct,1,GASK1B,76.94392926186119,-1287.5759385843446
tie_correct,1,MARCH1,56.65378054856219,-698.8182506302848
tie_correct,1,ACSL1,59.45133419130443,-769.3708285091171
tie_correct,1,AC084871.1,44.41848585565838,-430.1777594032325
tie_correct,1,MIR3945HG,47.94122708574043,-500.86176295948655
tie_correct,1,OTULINL,56.5804744265573,-697.0152006449626
tie_correct,1,BASP1,58.90341141232023,-755.2849715155626
tie_correct,1,SNX18,43.18559406044444,-406.71226606350365
tie_correct,1,MAP3K1,40.115182208874465,-351.1410244786504
tie_correct,1,GAPT,42.97384106807807,-402.7483868414894
tie_correct,1,ZSWIM6,47.21511376401718,-485.85150696720956
tie_correct,1,NAIP,69.01299883627894,-1036.1646601146551
tie_correct,1,HEXB,62.47584747723144,-849.4698382174503
tie_correct,1,VCAN,98.9069721679404,-2126.3555730879484
tie_correct,1,LUCAT1,37.81140275881139,-312.131869427488
tie_correct,1,MCTP1,50.43269217815907,-554.1054911726574
tie_correct,1,GLRX,48.29415566689545,-508.24018167805554
tie_correct,1,CAST,44.55657212743338,-432.8470278891209
tie_correct,1,TICAM2,38.376964246675705,-321.49501064025856
tie_correct,1,FBN2,46.6548119037158,-474.4253606625097
tie_correct,1,H2AFY,51.205981584163126,-571.1790229702377
tie_correct,1,TGFBI,83.51132535762086,-1516.4354442583135
tie_correct,1,CTNNA1,42.40169185301666,-392.135462786912
tie_correct,1,HBEGF,61.86806616218166,-833.0549293277314
tie_correct,1,CD14,103.61690027568648,-2333.5066367958925
tie_correct,1,ARHGAP26,52.590758086445526,-602.4023239199681
tie_correct,1,CSF1R,63.5408891326139,-878.6211743227415
tie_correct,1,CD74,42.33456218388362,-390.89957316222194
tie_correct,1,NDST1,40.66002105378983,-360.70341079463674
tie_correct,1,GM2A,49.909116600951144,-542.6928020327507
tie_correct,1,ATOX1,42.542803187419196,-394.73976796838514
tie_correct,1,DUSP1,41.736316875074884,-379.97197674849735
tie_correct,1,HRH2,46.45280227318481,-470.33923473303116
tie_correct,1,HK3,60.99491432000601,-809.7536297687633
tie_correct,1,DOK3,44.439943173941884,-430.5919956748501
tie_correct,1,CANX,43.10597797025922,-405.21962107719133
tie_correct,1,RNF130,81.92090315295636,-1459.2941174740188
tie_correct,1,MGAT1,41.40451894722999,-373.97829990965494
tie_correct,1,SERPINB1,57.83966066035108,-728.3105160851245
tie_correct,1,F13A1,65.98076366114094,-947.2596593512076
tie_correct,1,LY86,60.880063891473824,-806.7133163093789
tie_correct,1,SSR1,38.244286664003454,-319.28600663965545
tie_correct,1,TMEM170B,82.01072687380302,-1462.4920753046956
tie_correct,1,KIF13A,48.991049911156935,-522.9684386275452
tie_correct,1,KDM1B,38.45967043717681,-322.8758857949583
tie_correct,1,RNF144B,46.10660744843067,-463.3778121486904
tie_correct,1,IER3,51.694829607876706,-582.1062731387374
tie_correct,1,LST1,86.4055425139031,-1623.2381061643878
tie_correct,1,AIF1,78.95997709256432,-1355.8386586948222
tie_correct,1,CLIC1,42.53834248136113,-394.657310328207
tie_correct,1,HSPA1A,50.43243021611091,-554.099751273058
tie_correct,1,HLA-DRA,46.84401717885344,-478.26855386319784
tie_correct,1,HLA-DRB5,49.85290572128507,-541.4746140404787
tie_correct,1,HLA-DRB1,45.339163143830966,-448.1312368639981
tie_correct,1,HLA-DQB1,44.78978741592906,-437.37397623507496
tie_correct,1,HLA-DMB,40.928723139465745,-365.4668012009232
tie_correct,1,MAPK14,43.61228281954076,-414.7587268394234
tie_correct,1,CDKN1A,43.52165233338631,-413.0430145579456
tie_correct,1,TREM1,86.2192348012135,-1616.2534254651603
tie_correct,1,TFEB,38.238721237317115,-319.19351250226924
tie_correct,1,CNPY3,52.320432645272476,-596.2417560914018
tie_correct,1,VEGFA,39.38279472316206,-338.48999829527685
tie_correct,1,PLA2G7,49.19514607486686,-527.3217486910046
tie_correct,1,OGFRL1,57.072308716081345,-709.1571265804556
tie_correct,1,MARCKS,59.694080108063616,-775.6529433162633
tie_correct,1,CALHM6,39.08537328221243,-333.418902880524
tie_correct,1,VNN1,51.082757498616594,-568.4409588320173
tie_correct,1,VNN3,52.71541848821576,-605.2539540449761
tie_correct,1,VNN2,49.612654141744656,-536.2834026796728
tie_correct,1,SGK1,53.181660600262106,-615.979133469997
tie_correct,1,IFNGR1,44.563017971273226,-432.97183109053344
tie_correct,1,HEBP2,39.73785917524551,-344.594193856827
tie_correct,1,FUCA2,38.17629537795096,-318.1569522549196
tie_correct,1,STX11,76.20196792881879,-1262.8976526168776
tie_correct,1,RAB32,91.01229167328604,-1800.739324266559
tie_correct,1,SOD2,52.993809569939444,-611.6465588510933
tie_correct,1,QKI,47.5827172572891,-493.4220222317189
tie_correct,1,FAM20C,46.20209618735584,-465.2927415153739
tie_correct,1,ADAP1,54.14389181399254,-638.4121447666114
tie_correct,1,TTYH3,49.96154430798607,-543.8302383670206
tie_correct,1,TNRC18,43.21979661295364,-407.3543414815374
tie_correct,1,ACTB,60.20697723909056,-789.0105407797397
tie_correct,1,RAC1,54.05294659904325,-636.2746896348341
tie_correct,1,AHR,54.859872593300715,-655.3650158587831
tie_correct,1,SNX10,59.9792720501415,-783.066220434075
tie_correct,1,SKAP2,54.23851882359544,-640.6399437322517
tie_correct,1,HOTAIRM1,39.92671195614081,-347.8632036194452
tie_correct,1,CREB5,64.8327925075717,-914.6429980918269
tie_correct,1,CPVL,87.78769431393233,-1675.5256909375307
tie_correct,1,AOAH,59.05935607267707,-759.2806867361871
tie_correct,1,MYO1G,38.70269402950823,-326.9506225486639
tie_correct,1,TNS3,44.268996979236796,-427.2974038315014
tie_correct,1,LAT2,46.45259604121744,-470.3350722518823
tie_correct,1,NCF1,47.85147302630613,-498.99396482433156
tie_correct,1,FGL2,100.02466876528185,-2174.642102982078
tie_correct,1,PTPN12,44.86268876030219,-438.79390973724617
tie_correct,1,CD36,66.349452044824,-957.8563910265267
tie_correct,1,STEAP4,52.08436188875797,-590.8877831296188
tie_correct,1,PDK4,40.135629886139974,-351.497571699742
tie_correct,1,BRI3,64.71888467872985,-911.4378037153824
tie_correct,1,ARPC1B,52.81535346602476,-607.5448575537235
tie_correct,1,LAMTOR4,43.394618543275975,-410.64415784789134
tie_correct,1,PILRA,81.58234305548548,-1447.271987362943
tie_correct,1,GNB2,47.292151765838206,-487.4331876225708
tie_correct,1,CUX1,40.76384063689112,-362.5401475719844
tie_correct,1,NAMPT,75.44815099307588,-1238.0698396063788
tie_correct,1,TFEC,71.16701690345398,-1101.745674177686
tie_correct,1,IMPDH1,46.2905675802996,-467.07047762391136
tie_correct,1,IRF5,49.857198593017976,-541.5675996950403
tie_correct,1,TBXAS1,67.91010836897317,-1003.3660034273576
tie_correct,1,ZYX,63.82695171778392,-886.5349216467587
tie_correct,1,ZNF467,56.00282649832919,-682.8888994340176
tie_correct,1,TMEM176B,73.7298828890167,-1182.398951120284
tie_correct,1,TMEM176A,57.607075075727764,-722.4780931238435
tie_correct,1,SMARCD3,48.464944849380636,-511.83016019827556
tie_correct,1,KBTBD11,39.028913663023424,-332.46059079492613
tie_correct,1,CTSB,57.83127349321856,-728.0997874301142
tie_correct,1,ASAH1,58.91871682280991,-755.6766693847565
tie_correct,1,ATP6V1B2,61.21942097556632,-815.713295668805
tie_correct,1,DOCK5,54.6530490191264,-650.4450232772026
tie_correct,1,DPYSL2,59.05328458016161,-759.1249214801771
tie_correct,1,PTK2B,37.91058993148068,-313.76392260293517
tie_correct,1,NRG1,64.40591034256379,-902.6601829118498
tie_correct,1,RAB11FIP1,65.5504122899231,-934.9652812768275
tie_correct,1,EIF4EBP1,47.11364502989743,-483.772166080609
tie_correct,1,ADAM9,41.671304050415415,-378.7938054590356
tie_correct,1,HOOK3,39.944014591058156,-348.1634833951978
tie_correct,1,CEBPD,88.40177705879724,-1699.02294461329
tie_correct,1,LYN,54.56418970126917,-648.3369097511189
tie_correct,1,SDCBP,48.857767212507596,-520.1353189262751
tie_correct,1,LY96,56.434471220056516,-693.4310315213189
tie_correct,1,PIP4P2,41.30853021563622,-372.2532480753394
tie_correct,1,PABPC1,47.180781508307426,-485.14745534692446
tie_correct,1,KLF10,55.47305685377235,-670.0608097132234
tie_correct,1,TRPS1,38.971245778808196,-331.4831985536743
tie_correct,1,TRIB1,53.44634720953554,-622.1098359398211
tie_correct,1,DENND3,40.87874070340448,-364.5783699032422
tie_correct,1,PLEC,38.82657030914812,-329.0374986400342
tie_correct,1,JAK2,42.866057524568475,-400.7382232267748
tie_correct,1,HACD4,46.28562985874326,-466.97116997275185
tie_correct,1,C9orf72,49.54741374406993,-534.8780535644297
tie_correct,1,GLIPR2,55.405853102371196,-668.4422155622731
tie_correct,1,CLTA,38.610522553407925,-325.4021812580653
tie_correct,1,ZFAND5,49.603679474136946,-536.0899689718589
tie_correct,1,ALDH1A1,42.83417645602585,-400.14460750053087
tie_correct,1,ANXA1,58.98727166018128,-757.4323808891204
tie_correct,1,GNAQ,46.761436398031684,-476.58923761492696
tie_correct,1,AGTPBP1,43.99447257402876,-422.0331239174021
tie_correct,1,DAPK1,45.49092764690107,-451.1260144775795
tie_correct,1,S1PR3,51.72336460102214,-582.7473222625857
tie_correct,1,SYK,59.97770019462556,-783.0252648546373
tie_correct,1,NFIL3,46.52446350181177,-471.78672634393604
tie_correct,1,BICD2,38.60208173714612,-325.26056345212976
tie_correct,1,FAM120A,40.28465864652714,-354.1016750854964
tie_correct,1,FBP1,57.45363336637357,-718.6431766840158
tie_correct,1,SLC44A1,37.78007914761482,-311.6173491597112
tie_correct,1,KLF4,89.46468734548543,-1740.0811432978303
tie_correct,1,SNX30,39.594643409564895,-342.12547358407517
tie_correct,1,SLC31A2,56.80180345619403,-702.4661594428029
tie_correct,1,FKBP15,45.05178744730907,-442.4878260954547
tie_correct,1,TLR4,83.24350671779588,-1506.736242510205
tie_correct,1,MEGF9,80.31580799230755,-1402.7392209458994
tie_correct,1,GSN,49.91414941414408,-542.8019387936579
tie_correct,1,NIBAN2,37.87844884591662,-313.2345966774648
tie_correct,1,NUP214,60.42451693028241,-794.7105141445041
tie_correct,1,RXRA,54.61239640111506,-649.480148266173
tie_correct,1,FCN1,94.98897987292577,-1961.3749891048005
tie_correct,1,NACC2,58.89074633565266,-754.9609222826649
tie_correct,1,CARD9,46.85682377652895,-478.52924676443354
tie_correct,1,AGPAT2,42.206496632775945,-388.5472497034554
tie_correct,1,KLF6,43.86722593040487,-419.604138050458
tie_correct,1,GDI2,43.695623911722386,-416.3395914490546
tie_correct,1,VIM,59.61514479391837,-773.607338985941
tie_correct,1,PLXDC2,80.14645083279636,-1396.837234333362
tie_correct,1,RASSF4,71.07036786031034,-1098.759937826441
tie_correct,1,ALOX5,50.47073276505436,-554.9393218818012
tie_correct,1,UBE2D1,48.48007475595105,-512.1488005019107
tie_correct,1,SRGN,60.35069619486279,-792.7739606076518
tie_correct,1,VSIR,62.053850207638654,-838.0555498712481
tie_correct,1,PSAP,68.11284872228511,-1009.3556412995218
tie_correct,1,VCL,43.6363160130278,-415.2142937443577
tie_correct,1,ZNF503,41.51564887415723,-375.9804554039463
tie_correct,1,LRMDA,46.69204718203579,-475.1804663899579
tie_correct,1,PPIF,39.15418283682868,-334.58870597173984
tie_correct,1,ZCCHC24,41.15946375902793,-369.58224289074974
tie_correct,1,HHEX,39.035769567365,-332.5768850496272
tie_correct,1,MYOF,46.404497010156255,-469.364770164429
tie_correct,1,ENTPD1,66.30481069845258,-956.5701822358784
tie_correct,1,FRAT1,37.89873819188218,-313.56868619321955
tie_correct,1,RRP12,41.237393149465795,-370.97739556789827
tie_correct,1,PGAM1,42.667672886219236,-397.0515309047869
tie_correct,1,MARVELD1,40.61558093437966,-359.9186228708359
tie_correct,1,TRIM8,40.09356426388445,-350.7642685832895
tie_correct,1,GSTO1,39.464260580122065,-339.88570577718576
tie_correct,1,SHTN1,85.42209052106992,-1586.5386772016777
tie_correct,1,DENND10,41.76009798135316,-380.40339947455493
tie_correct,1,CHST15,43.28228243701191,-408.5286824595441
tie_correct,1,CTBP2,41.061313800537306,-367.8288364164059
tie_correct,1,PTPRE,58.724575702502534,-750.7157239929263
tie_correct,1,VENTX,38.54241282083647,-324.2603358954462
tie_correct,1,IFITM3,48.251147574890076,-507.33814994565665
tie_correct,1,RNH1,38.19802024899509,-318.5174945033464
tie_correct,1,TALDO1,50.011013216055424,-544.9045767250628
tie_correct,1,CTSD,65.24881616630002,-926.3971377408258
tie_correct,1,KCNQ1,40.07618564355832,-350.4615423855128
tie_correct,1,RHOG,49.870872142635406,-541.8638286423841
tie_correct,1,TPP1,57.9626986886441,-731.4053726902126
tie_correct,1,FAR1,45.87638385790995,-458.77718810683956
tie_correct,1,PRRG4,47.02009750930648,-481.8591098040526
tie_correct,1,HIPK3,40.635039510258665,-360.26214506333844
tie_correct,1,LMO2,53.13786291042719,-614.9676190334029
tie_correct,1,CD44,40.85365360379663,-364.1328586764795
tie_correct,1,SPI1,82.934697830239,-1495.591217361321
tie_correct,1,AC090559.1,70.93461906731132,-1094.5731592585162
tie_correct,1,MPEG1,88.09697034228891,-1687.3393569120492
tie_correct,1,STX3,43.95577461903407,-421.29368264863297
tie_correct,1,MS4A6A,100.21795062467194,-2183.0472485958812
tie_correct,1,MS4A7,64.52886051896039,-906.1033488939493
tie_correct,1,SLC15A3,60.82181421682278,-805.173523426807
tie_correct,1,FTH1,49.25741229573594,-528.6534685210153
tie_correct,1,AHNAK,42.70033735033527,-397.6573780382678
tie_correct,1,RTN3,59.36376946784185,-767.1109863014428
tie_correct,1,COX8A,38.45132586092273,-322.736428826244
tie_correct,1,CCDC88B,41.59273855786582,-377.37247895096624
tie_correct,1,RPS6KA4,47.72127913473762,-496.2908219942971
tie_correct,1,LINC02723,40.2747005883591,-353.9273691226462
tie_correct,1,NEAT1,52.022901383942354,-589.4978573749335
tie_correct,1,EHBP1L1,39.79781881657508,-345.63040798478653
tie_correct,1,MAP3K11,40.33409001311465,-354.9675593737005
tie_correct,1,AP5B1,50.65227024966855,-558.9271855483313
